from;to;distance_m;oneway;highway;name
11306138436;11306138427;1.08;1;residential;Rue Jean Moréas
11306138427;11306138435;0.91;1;residential;Rue Jean Moréas
11306138435;11306138434;1.67;1;residential;Rue Jean Moréas
11306138434;11306138433;1.51;1;residential;Rue Jean Moréas
11306138433;27286550;1.92;1;residential;Rue Jean Moréas
27286613;415031817;23.07;1;tertiary;Boulevard de l'Yser
415031817;415031555;39.26;1;tertiary;Boulevard de l'Yser
415031555;27286570;15.54;1;tertiary;Boulevard de l'Yser
27286570;9097298354;126.74;1;tertiary;Boulevard de l'Yser
9097298354;415022475;37.31;1;tertiary;Boulevard de l'Yser
415022475;9776656246;3.99;1;tertiary;Boulevard de l'Yser
9776656246;6394189106;26.92;1;tertiary;Boulevard de l'Yser
6394189106;11945762546;13.32;1;tertiary;Boulevard de l'Yser
11945762546;27286561;16.71;1;tertiary;Boulevard de l'Yser
27286735;2183517011;7.57;1;residential;Rue Fernand Cormon
2183517011;2183517015;39.77;1;residential;Rue Fernand Cormon
2183517015;353160292;6.75;1;residential;Rue Fernand Cormon
27323303;2722937591;5.16;1;residential;Rue Redon
2722937591;2183517058;44.37;1;residential;Rue Redon
2183517058;27323270;6.23;1;residential;Rue Redon
27286745;1366397959;6.99;1;residential;Rue Sisley
1366397959;27286735;26.23;1;residential;Rue Sisley
27286735;2722937570;6.36;1;residential;Rue Sisley
2722937570;2722937584;41.33;1;residential;Rue Sisley
2722937584;27323303;5.74;1;residential;Rue Sisley
27323303;2722937601;25.86;1;residential;Rue Sisley
2722937601;27323304;15.00;1;residential;Rue Sisley
27323397;2722937625;7.26;0;residential;Rue Marguerite Long
2722937625;27323397;7.26;0;residential;Rue Marguerite Long
2722937625;1366399015;8.81;0;residential;Rue Marguerite Long
1366399015;2722937625;8.81;0;residential;Rue Marguerite Long
1366399015;1363278684;22.08;0;residential;Rue Marguerite Long
1363278684;1366399015;22.08;0;residential;Rue Marguerite Long
1363278684;5584052871;9.04;0;residential;Rue Marguerite Long
5584052871;1363278684;9.04;0;residential;Rue Marguerite Long
5584052871;2722937621;8.75;0;residential;Rue Marguerite Long
2722937621;5584052871;8.75;0;residential;Rue Marguerite Long
2722937621;27323394;10.29;0;residential;Rue Marguerite Long
27323394;2722937621;10.29;0;residential;Rue Marguerite Long
303290738;11251953899;76.19;1;residential;Rue Marguerite Long
11251953899;27323399;10.87;1;residential;Rue Marguerite Long
27323392;27323391;10.20;1;residential;Rue Albert Roussel
27323391;303290721;110.12;1;residential;Rue Albert Roussel
303290721;303290680;22.94;1;residential;Rue Albert Roussel
303290680;8094264700;8.50;1;residential;Rue Albert Roussel
8094264700;8143450105;42.90;1;residential;Rue Albert Roussel
8143450105;2722937615;12.81;1;residential;Rue Albert Roussel
84888223;9954840454;182.86;0;secondary;Pont d'Asnières
9954840454;84888223;182.86;0;secondary;Pont d'Asnières
9954840454;1366238317;4.02;0;secondary;Pont d'Asnières
1366238317;9954840454;4.02;0;secondary;Pont d'Asnières
86035535;3201973965;6.25;0;residential;Rue Petit
3201973965;86035535;6.25;0;residential;Rue Petit
3201973965;245100320;303.40;0;residential;Rue Petit
245100320;3201973965;303.40;0;residential;Rue Petit
537210;5333646391;19.99;1;secondary;Boulevard du Fort-de-Vaux
5333646391;537209;15.10;1;secondary;Boulevard du Fort-de-Vaux
537209;2722937629;55.25;1;secondary;Boulevard du Fort-de-Vaux
2722937629;2722937628;12.10;1;secondary;Boulevard du Fort-de-Vaux
2722937628;268250346;23.31;1;secondary;Boulevard du Fort-de-Vaux
268250346;1363278694;77.09;1;secondary;Boulevard du Fort-de-Vaux
1363278694;1366399072;18.85;1;secondary;Boulevard du Fort-de-Vaux
206239461;417172643;7.76;1;residential;Rue Roger Poncelet
417172643;417162590;119.16;1;residential;Rue Roger Poncelet
417162590;1321386964;62.89;1;residential;Rue Roger Poncelet
1321386964;1321386897;3.71;1;residential;Rue Roger Poncelet
1321386897;206239472;2.47;1;residential;Rue Roger Poncelet
84888223;417164402;2.88;0;secondary;
417164402;84888223;2.88;0;secondary;
84888215;417180702;16.17;1;residential;Rue de Bretagne
417180702;2464967794;53.45;1;residential;Rue de Bretagne
2464967794;251825732;8.82;1;residential;Rue de Bretagne
206257464;5085485694;5.72;1;residential;Rue Steffen
5085485694;5085485696;4.55;1;residential;Rue Steffen
5085485696;206353704;72.39;1;residential;Rue Steffen
206353704;206352800;100.74;1;residential;Rue Steffen
206352800;6000854920;43.41;1;residential;Rue Steffen
6000854920;206353411;7.12;1;residential;Rue Steffen
221232581;4409638761;13.71;1;residential;Rue Louis-Philippe
4409638761;12409002344;214.08;1;residential;Rue Louis-Philippe
12409002344;12409002345;5.29;1;residential;Rue Louis-Philippe
221232927;2901761021;5.13;1;residential;Rue Saint-Pierre
2901761021;946603302;107.85;1;residential;Rue Saint-Pierre
946603302;487110189;27.76;1;residential;Rue Saint-Pierre
487110189;4409639108;80.70;1;residential;Rue Saint-Pierre
4409639108;221232919;14.05;1;residential;Rue Saint-Pierre
221237384;4414622807;11.87;1;residential;Rue Madeleine Michelis
4414622807;487184465;94.11;1;residential;Rue Madeleine Michelis
487184465;487187736;22.36;1;residential;Rue Madeleine Michelis
487187736;8144378143;75.72;1;residential;Rue Madeleine Michelis
8144378143;221239445;5.29;1;residential;Rue Madeleine Michelis
221239445;8144378145;7.18;1;residential;Rue Madeleine Michelis
8144378145;489509739;99.40;1;residential;Rue Madeleine Michelis
489509739;8144378141;32.15;1;residential;Rue Madeleine Michelis
8144378141;8140110054;22.42;1;residential;Rue Madeleine Michelis
8140110054;221239441;6.88;1;residential;Rue Madeleine Michelis
11891811570;8140161108;70.32;0;residential;Boulevard d'Inkermann
8140161108;11891811570;70.32;0;residential;Boulevard d'Inkermann
8140161108;8124293638;5.98;0;residential;Boulevard d'Inkermann
8124293638;8140161108;5.98;0;residential;Boulevard d'Inkermann
8124293638;4409639243;75.14;0;residential;Boulevard d'Inkermann
4409639243;8124293638;75.14;0;residential;Boulevard d'Inkermann
4409639243;221243566;7.65;0;residential;Boulevard d'Inkermann
221243566;4409639243;7.65;0;residential;Boulevard d'Inkermann
221243566;4409639239;8.34;0;residential;Boulevard d'Inkermann
4409639239;221243566;8.34;0;residential;Boulevard d'Inkermann
4409639239;8144378138;8.80;0;residential;Boulevard d'Inkermann
8144378138;4409639239;8.80;0;residential;Boulevard d'Inkermann
8144378138;4409639211;56.82;0;residential;Boulevard d'Inkermann
4409639211;8144378138;56.82;0;residential;Boulevard d'Inkermann
4409639211;4409639208;3.78;0;residential;Boulevard d'Inkermann
4409639208;4409639211;3.78;0;residential;Boulevard d'Inkermann
4409639208;221243567;2.04;0;residential;Boulevard d'Inkermann
221243567;4409639208;2.04;0;residential;Boulevard d'Inkermann
221243567;4409639204;7.59;0;residential;Boulevard d'Inkermann
4409639204;221243567;7.59;0;residential;Boulevard d'Inkermann
4409639204;12465326445;14.75;0;residential;Boulevard d'Inkermann
12465326445;4409639204;14.75;0;residential;Boulevard d'Inkermann
12465326445;12465326444;24.35;0;residential;Boulevard d'Inkermann
12465326444;12465326445;24.35;0;residential;Boulevard d'Inkermann
12465326444;4414622871;9.05;0;residential;Boulevard d'Inkermann
4414622871;12465326444;9.05;0;residential;Boulevard d'Inkermann
4414622871;3597702634;21.17;0;residential;Boulevard d'Inkermann
3597702634;4414622871;21.17;0;residential;Boulevard d'Inkermann
3597702634;3597702633;2.84;0;residential;Boulevard d'Inkermann
3597702633;3597702634;2.84;0;residential;Boulevard d'Inkermann
3597702633;221240211;8.11;0;residential;Boulevard d'Inkermann
221240211;3597702633;8.11;0;residential;Boulevard d'Inkermann
221240211;3597702629;7.32;0;residential;Boulevard d'Inkermann
3597702629;221240211;7.32;0;residential;Boulevard d'Inkermann
3597702629;3597702628;2.84;0;residential;Boulevard d'Inkermann
3597702628;3597702629;2.84;0;residential;Boulevard d'Inkermann
3597702628;487111267;51.69;0;residential;Boulevard d'Inkermann
487111267;3597702628;51.69;0;residential;Boulevard d'Inkermann
487111267;4409639158;69.13;0;residential;Boulevard d'Inkermann
4409639158;487111267;69.13;0;residential;Boulevard d'Inkermann
4409639158;221243568;15.30;0;residential;Boulevard d'Inkermann
221243568;4409639158;15.30;0;residential;Boulevard d'Inkermann
224543848;3201973848;9.24;1;residential;Rue de Lesseps
3201973848;8144377913;18.48;1;residential;Rue de Lesseps
8144377913;8144377782;80.91;1;residential;Rue de Lesseps
8144377782;8144377784;2.96;1;residential;Rue de Lesseps
8144377784;11682407994;62.60;1;residential;Rue de Lesseps
11682407994;8167867483;31.80;1;residential;Rue de Lesseps
8167867483;243646380;6.37;1;residential;Rue de Lesseps
254172120;254172118;61.62;1;residential;Rue Jean-Baptiste Charcot
254172118;417182920;37.62;1;residential;Rue Jean-Baptiste Charcot
417182920;7515766168;3.20;1;residential;Rue Jean-Baptiste Charcot
7515766168;2464304086;57.54;1;residential;Rue Jean-Baptiste Charcot
2464304086;580101591;7.68;1;residential;Rue Jean-Baptiste Charcot
268145293;5230554514;1.96;1;residential;Rue du Chemin Vert
5230554514;5230554513;1.95;1;residential;Rue du Chemin Vert
5230554513;5230554512;1.89;1;residential;Rue du Chemin Vert
5230554512;5230554511;1.95;1;residential;Rue du Chemin Vert
5230554511;5230554510;1.87;1;residential;Rue du Chemin Vert
5230554510;5230554509;1.72;1;residential;Rue du Chemin Vert
5230554509;5230554508;1.71;1;residential;Rue du Chemin Vert
5230554508;5230554507;1.56;1;residential;Rue du Chemin Vert
5230554507;5230554506;2.31;1;residential;Rue du Chemin Vert
1594953944;11930722180;3.71;1;residential;Rue du Landy
11930722180;9092817998;6.15;1;residential;Rue du Landy
9092817998;245089853;8.19;1;residential;Rue du Landy
319714179;1363281181;7.44;1;residential;Rue Chance Milly
1363281181;3633044498;155.66;1;residential;Rue Chance Milly
3633044498;3633044501;5.33;1;residential;Rue Chance Milly
249490877;1363284889;7.02;0;residential;Villa Émile
1363284889;249490877;7.02;0;residential;Villa Émile
1363284889;249491432;52.08;0;residential;Villa Émile
249491432;1363284889;52.08;0;residential;Villa Émile
249491432;249491433;34.30;0;residential;Villa Émile
249491433;249491432;34.30;0;residential;Villa Émile
249491433;1363284938;53.75;0;residential;Villa Émile
1363284938;249491433;53.75;0;residential;Villa Émile
1363284938;1841875541;5.26;0;residential;Villa Émile
1841875541;1363284938;5.26;0;residential;Villa Émile
251825557;6997270809;5.64;1;residential;Rue Saint-Guillaume
6997270809;254172698;85.64;1;residential;Rue Saint-Guillaume
254172698;7515766171;69.60;1;residential;Rue Saint-Guillaume
7515766171;417182070;18.05;1;residential;Rue Saint-Guillaume
417182070;251825559;9.19;1;residential;Rue Saint-Guillaume
84888212;417180871;8.14;1;residential;Rue du Maine
417180871;2464967784;56.79;1;residential;Rue du Maine
2464967784;251825733;5.33;1;residential;Rue du Maine
251825733;2464967790;6.06;1;residential;Rue du Maine
2464967790;5245771565;15.69;1;residential;Rue du Maine
5245771565;5245771566;4.08;1;residential;Rue du Maine
5245771566;2464967798;51.07;1;residential;Rue du Maine
2464967798;305185995;6.13;1;residential;Rue du Maine
305185995;2464967802;5.09;1;residential;Rue du Maine
2464967802;2464967821;70.95;1;residential;Rue du Maine
2464967821;251825734;5.59;1;residential;Rue du Maine
268145669;2464304103;3.98;1;residential;Rue Fallet
2464304103;580101598;42.31;1;residential;Rue Fallet
580101598;251825979;99.30;1;residential;Rue Fallet
249394624;417181155;8.24;1;residential;Rue Camille Saint-Saëns
417181155;251825267;196.12;1;residential;Rue Camille Saint-Saëns
251825732;2464967796;6.66;1;residential;Rue de l'Orne
2464967796;2464967788;55.32;1;residential;Rue de l'Orne
2464967788;251825733;4.44;1;residential;Rue de l'Orne
251825733;2464967782;6.18;1;residential;Rue de l'Orne
2464967782;2464967774;58.15;1;residential;Rue de l'Orne
2464967774;249394659;5.50;1;residential;Rue de l'Orne
248315670;417182146;9.20;1;residential;Rue Sainte-Geneviève
417182146;254172623;75.48;1;residential;Rue Sainte-Geneviève
254172623;2464304106;74.13;1;residential;Rue Sainte-Geneviève
2464304106;254172109;5.11;1;residential;Rue Sainte-Geneviève
254172623;7515766169;6.22;0;residential;Rue Alice
7515766169;254172623;6.22;0;residential;Rue Alice
7515766169;6997262753;98.54;0;residential;Rue Alice
6997262753;7515766169;98.54;0;residential;Rue Alice
6997262753;254172698;5.38;0;residential;Rue Alice
254172698;6997262753;5.38;0;residential;Rue Alice
221255381;7346060419;6.20;1;residential;Rue Paul Vaillant-Couturier
7346060419;3201973795;93.27;1;residential;Rue Paul Vaillant-Couturier
3201973795;221255383;8.33;1;residential;Rue Paul Vaillant-Couturier
221255383;3201973860;5.58;1;residential;Rue Paul Vaillant-Couturier
3201973860;3201973775;83.28;1;residential;Rue Paul Vaillant-Couturier
3201973775;221255385;6.18;1;residential;Rue Paul Vaillant-Couturier
268144354;8128566914;135.54;1;residential;Rue Édouard Nortier
8128566914;268144370;9.79;1;residential;Rue Édouard Nortier
268144370;8128566913;8.49;1;residential;Rue Édouard Nortier
8128566913;473029823;53.67;1;residential;Rue Édouard Nortier
473029823;4069570030;137.19;1;residential;Rue Édouard Nortier
4069570030;268144592;9.57;1;residential;Rue Édouard Nortier
268144592;4069570027;8.77;1;residential;Rue Édouard Nortier
4069570027;4069570026;119.67;1;residential;Rue Édouard Nortier
4069570026;8124274976;99.96;1;residential;Rue Édouard Nortier
8124274976;3608447766;51.27;1;residential;Rue Édouard Nortier
3608447766;3608447764;2.58;1;residential;Rue Édouard Nortier
3608447764;221253488;6.91;1;residential;Rue Édouard Nortier
281722297;8167894289;6.22;1;residential;Rue de l'Aspirant Dargent
8167894289;8144377828;136.76;1;residential;Rue de l'Aspirant Dargent
8144377828;255002566;8.18;1;residential;Rue de l'Aspirant Dargent
255003066;11090970017;7.10;1;residential;Rue Saint-Paul
11090970017;8144377795;24.77;1;residential;Rue Saint-Paul
8144377795;8144377786;2.70;1;residential;Rue Saint-Paul
8144377786;11682408021;9.91;1;residential;Rue Saint-Paul
11682408021;255003067;14.78;1;residential;Rue Saint-Paul
255003067;11682408058;7.06;1;residential;Rue Saint-Paul
11682408058;8144377897;126.09;1;residential;Rue Saint-Paul
8144377897;8144377898;3.52;1;residential;Rue Saint-Paul
8144377898;255003068;4.91;1;residential;Rue Saint-Paul
255161477;3513941917;6.97;1;residential;Rue Louis Rouquier
3513941917;9099277678;71.80;1;residential;Rue Louis Rouquier
9099277678;281722290;6.00;1;residential;Rue Louis Rouquier
281722290;3513941921;6.31;1;residential;Rue Louis Rouquier
3513941921;9195895140;70.25;1;residential;Rue Louis Rouquier
9195895140;268137684;4.72;1;residential;Rue Louis Rouquier
268137684;9195895141;5.31;1;residential;Rue Louis Rouquier
9195895141;11617859277;72.45;1;residential;Rue Louis Rouquier
11617859277;268130896;4.36;1;residential;Rue Louis Rouquier
268130896;11617859280;4.66;1;residential;Rue Louis Rouquier
11617859280;9195895136;73.26;1;residential;Rue Louis Rouquier
9195895136;21292468;5.70;1;residential;Rue Louis Rouquier
255161687;3518541005;15.61;1;residential;Rue Kléber
3518541005;3518541003;82.47;1;residential;Rue Kléber
3518541003;281722300;7.05;1;residential;Rue Kléber
281722300;6051047534;6.02;1;residential;Rue Kléber
6051047534;6051051223;78.26;1;residential;Rue Kléber
6051051223;268140786;6.48;1;residential;Rue Kléber
268141185;6051002164;5.39;1;residential;Rue Marius Aufan
6051002164;7716689585;1.76;1;residential;Rue Marius Aufan
489592734;12373039948;75.32;1;residential;Rue Louise Michel
12373039948;12386341417;2.78;1;residential;Rue Louise Michel
12386341417;3202256747;2.05;1;residential;Rue Louise Michel
3202256747;12386341418;2.71;1;residential;Rue Louise Michel
12386341418;268140933;4.98;1;residential;Rue Louise Michel
9020073733;5383094362;9.84;1;primary;Boulevard Berthier
5383094362;12299602322;7.81;1;primary;Boulevard Berthier
12299602322;6240308427;2.52;1;primary;Boulevard Berthier
27234190;2700086445;17.76;1;residential;Rue Gounod
2700086445;1107024867;173.31;1;residential;Rue Gounod
1107024867;10787250445;6.29;1;residential;Rue Gounod
10787250445;644133;11.43;1;residential;Rue Gounod
11262554096;2867591512;5.30;0;residential;Rue Armand Silvestre
2867591512;11262554096;5.30;0;residential;Rue Armand Silvestre
2867591512;6308563468;34.51;0;residential;Rue Armand Silvestre
6308563468;2867591512;34.51;0;residential;Rue Armand Silvestre
6308563468;7623242125;14.97;0;residential;Rue Armand Silvestre
7623242125;6308563468;14.97;0;residential;Rue Armand Silvestre
7623242125;7623242126;65.00;0;residential;Rue Armand Silvestre
7623242126;7623242125;65.00;0;residential;Rue Armand Silvestre
7623242126;280840017;60.44;0;residential;Rue Armand Silvestre
280840017;7623242126;60.44;0;residential;Rue Armand Silvestre
280840017;2496967300;5.11;0;residential;Rue Armand Silvestre
2496967300;280840017;5.11;0;residential;Rue Armand Silvestre
2496967300;9032725437;54.80;0;residential;Rue Armand Silvestre
9032725437;2496967300;54.80;0;residential;Rue Armand Silvestre
9032725437;581966202;39.20;0;residential;Rue Armand Silvestre
581966202;9032725437;39.20;0;residential;Rue Armand Silvestre
265604537;1516413253;7.26;1;residential;Avenue Pasteur
1516413253;13152725395;84.49;1;residential;Avenue Pasteur
13152725395;1516467026;46.20;1;residential;Avenue Pasteur
1516467026;581966196;6.47;1;residential;Avenue Pasteur
581966196;1516467031;6.64;1;residential;Avenue Pasteur
